,X,X,X,X,X,X,X,Y,Y,Y
72,0.12015722260090277,-0.13664835107397227,0.24366452093571805,0.7373003111640857,0.7979702765806438,0.4574661393451525,0.8160291073514516,1.2886676601028453,1.017405291317739,0.42613793334862915
73,1.7194842624621303,-0.46620594897210665,-1.0795063683379487,-2.0950251473521146,0.23468551310112204,-0.6373604993494641,0.4327931269550872,-0.6619038896565816,-0.7452467917892486,0.21549239547763663
75,-1.0875155648502022,0.13543635096709264,1.160953522950079,-0.7390255700008636,-1.3467795717059108,-0.6273713694216594,-0.619838752838654,-1.2906096356136287,-0.24525051804290154,1.6048170898561354
77,1.4558257529153595,0.9587603940543187,0.9065656483802615,0.06993114551797776,1.0423022106238253,-0.6575326347955671,0.44213725193054426,2.128849884054091,3.4902429233075076,-0.4711802986783114
78,-1.4383924905928827,0.18696596580094668,2.118315158573001,-1.2582368563343027,0.2694462823418551,0.1979177706148119,-0.4530093971335988,-0.4237114535943195,-0.6897614148128354,-0.2163257125730754
79,1.1618450744418596,-0.11955549232387974,0.8941412947151396,-0.42374358180800525,-2.2640908702376485,0.43038807089357545,0.12276108587323645,0.4928356732701939,-0.20744698303557746,-0.8419840767655031
80,-2.0159238244558257,-1.3167286682538601,-0.2245072578219018,0.4681214190480435,-1.0680067464822958,0.5033657593034554,7.0344869100478356,-1.1328730105367073,-0.4774682979450326,-0.157233091982837
81,0.6155159386285918,1.4700622666540775,0.8339749283451,-2.025759612992866,1.0137441172386752,-0.5400713321159697,-0.5993878042159797,0.8605988423409807,0.34162359887218374,-1.2063584738807032
82,1.4803359231865003,-2.2320551002072344,-0.7407819573708466,0.1618536265427388,0.6870453760482366,1.3691442803797593,0.20020572507794543,0.4651873677119584,-0.2707325210883658,-0.37800798701575977
84,-1.596488911214773,0.4838396153435753,-0.34535708144958716,-0.11291637507788141,1.102130296933542,0.00851973940538839,0.15706251587097744,-0.31687689349062653,-0.7273287827243459,-0.44703597643644705
85,0.3701099556241967,0.5815540732936476,-0.3718605890877763,0.6838924529558537,-0.1638298289247693,1.0057802002097394,-0.013409778972924363,0.9822936745864224,0.6462500285873368,-0.3936697433032783
86,0.8931353345299691,-0.22281930277483492,-1.1096670410114853,0.39524362223136766,0.3310988799488453,-0.27291155295104724,0.8042395077663691,0.4042306697668527,-0.33598600033634596,-0.573757847305249
87,0.13698297011931526,0.7287061520863317,-0.04868837218508148,0.5244382497959846,-0.5420758595868914,0.0986467543861126,1.129577256944518,0.9155119458858164,0.37931952210061864,-0.46358031588303
89,0.8564367870485307,2.2177856629733146,-0.8666783628376372,0.9506782553319764,-1.5368986933898594,-0.578324991314185,1.1963661943933563,0.8939012073845846,0.4042623817163087,-0.8901809429487775
90,-0.7335715772581459,0.5418524865183589,-1.575600147617145,1.1688657645107847,-0.8542189211529284,-0.46580641770711034,7.0344869100478356,-0.4133106471042018,-0.762382109844972,-0.3793265702226911
92,-0.4728833465874733,-1.1868864342369014,0.7766862061432582,-0.29965258238550135,-1.024355511171651,0.07401797446337657,0.2262664941413419,-1.0511862040522444,-0.5246617381569905,0.14978773865267386
93,-0.8007664824132289,-1.6128805758697533,0.588316815959728,2.015639398500503,-0.39176415724587693,-0.09796188223503685,0.9813783940015264,-0.2387598203543053,-0.7192369441611927,-0.39304075284378354
94,-1.350201312964743,1.1029546637456487,-0.46225422734234983,0.22102052686915824,-0.42839176035952226,-0.43862758278348674,0.27005457572535213,-0.5876671693698423,-0.7121734684209347,-0.17913258947170463
96,-0.13922923189383532,7.0344869100478356,-1.1732302645405528,-0.9269340203935372,-1.0982755396120247,-0.8535137338610918,-0.11556319770297821,-1.0327672039433702,-0.5389352203799743,1.2402287304094322
97,1.1456123742700293,0.8442158185447087,-0.8310461605150593,0.6222658319903098,0.4492470035395241,-0.21392998419377376,1.30791358650935,1.5441369028693006,1.6665105342671982,-0.19647365251424717
98,-1.1338976039456798,0.05876882965252306,0.9318442774573187,0.12830982334132807,-2.5711805468250106,0.20626537793302688,0.3143669188354114,-0.4484358079822267,-0.7385346631767261,-0.24339485199701236
99,-0.013628187495241157,0.20424660252228205,-0.09021190047327211,0.6323680335797623,-0.6321077182207482,1.457961832028673,-0.9974249979919061,0.21368108101903152,-0.3868046529163343,-0.7637290874279417
100,1.0395354257358187,-0.6339818747393535,-0.6873305182441343,1.0320606090760527,-1.2131624623547168,-0.30703321547016077,0.1313213384976769,-0.18540941708324937,-0.7166779194518385,-0.3502730428354258
101,-0.8357504180204255,-0.4380391892167245,1.4059671414628652,-0.7833718170224993,-0.7275865176194534,0.16465883995660072,0.24372501174306963,-0.7238480414429951,-0.6559385766253015,-0.031114299855792185
102,0.19621225071310752,-0.09397997701450297,0.43704892338048795,1.0607525075525366,-0.5915035902084225,0.4941037360230875,-0.5791845368851416,0.4888526278455919,-0.09623119578457826,-0.7372288889069631
104,7.0344869100478356,-0.37360165339909507,-1.9139220590130097,0.41325230877740693,-0.8787249593163163,-0.23910479861267867,0.5876574784997276,-0.09033306885391908,-0.6982729425723793,-0.5062448208288157
105,-0.3635655016933702,-0.533445449467102,0.6587577849681481,-1.6334450390005104,0.3045358083648923,0.03306221144040573,0.6493515769949992,-0.3857937674098703,-0.7284660548425776,-0.33546882979386333
106,-0.7226953667773889,0.674493314318778,0.13398103375406126,-1.5454500863201204,-0.4844506422018702,0.1150983235206606,-0.4342700768778524,-0.9377798575816845,-0.552149197897787,0.5049446471481004
107,-1.6592504667805903,-0.5629991254653275,-0.032106438995806695,-0.5354990436737531,-1.657336007128736,0.5314170570076813,1.81875104493114,-1.3200087306124155,-0.21843537885644795,0.08271327663653257
109,-0.6488005853819349,1.3767229011471553,0.5018009749744925,0.4867204824395935,0.8943126701593436,0.3596356739275622,0.037548000648148463,1.3188902324685767,1.1911978308912226,-0.16996818358077226
110,0.17075608485334096,7.0344869100478356,0.20120348280694816,0.43139603497449797,-0.8302154520071118,0.18958393220556574,7.0344869100478356,1.5095051029941025,1.5743532510999707,-0.12608068286307947
111,-1.392942862224389,1.2558303017836785,-0.1235396535358196,-0.352160142007358,-0.2585505079500516,0.5503515888366465,0.34124806082650594,-0.10082190848180676,-0.6792905886963535,-0.48487711380751886
112,-1.1181693404646507,-0.7192505451075215,0.5784958129000751,0.7050136440901634,-0.9293960695035454,-0.48411745634668446,0.14847139821974778,-0.9151095342310486,-0.5102553216621457,0.15146188800522073
113,-0.4635731700065555,-1.136942789936835,-0.26720178059527033,-1.468017624836369,1.915156374003791,-0.26443209339700025,2.2986789693406324,-0.7705186320319322,-0.7098661940188605,-0.19662236560360416
116,0.46109726082736,-0.14520946253616226,0.37408079186001575,1.541127715684351,0.20020610748917114,-1.0748626315689485,0.5086983993634983,0.9536452558616839,0.4336621134108298,-0.7748426993689762
117,0.5463661652439223,-0.0769647530257904,-0.7191553892777955,-0.47887322048804426,-0.12979114739798872,-0.7960493206696692,0.23498679978564868,-0.6557913014857345,-0.6703624817167492,0.20134591740054808
118,-1.8090924813549405,-0.33748177514493266,-1.2419244809570202,-0.43283841924700023,0.02209920429979019,1.090786948537704,-0.25387013672737574,-1.569838570653361,0.10160185884058191,0.5190345066247892
119,-1.3297259216910546,-0.3645277376895416,1.5273054805771618,-0.18002681762777226,1.1829679948796783,1.8806764963088236,0.3866153991197863,0.649495274074462,-0.1835591436847202,0.3799028726795047
120,-0.49162840503572514,1.118663804018924,0.7992863342802775,-1.3985051152007963,0.09801665873110058,1.8347568977267028,2.6532186768583768,1.1019138394843107,0.6139021993883558,0.41824508644957115
121,0.9838597297563678,0.4181430566008947,-1.4228606341509402,-1.2224236922175582,2.428229780166157,-0.9139453157130101,-0.48142222855823974,-0.18628405873371806,-0.7543255959215491,-0.14073668712160342
122,0.9974887897223642,-0.7983908131198387,-1.0080908054226205,0.26374928853942786,-0.18091814048887625,-1.104480687028711,-0.6095814088855567,-0.895346126775717,-0.656914756427601,1.0336116181536317
124,0.5367049492882106,1.2940418072001894,0.10061432594094208,-1.4928411683327694,0.6346797056407534,-0.36764542616979357,-0.878753649419527,0.3217551191904053,-0.4955214576136231,-0.6704599350408033
125,-0.884054802544354,0.4743323038455758,-1.547562171283146,0.642535187986959,0.5250903743123913,-1.032124984477144,0.9278085503092669,-0.45662225043866617,-0.7536310563839761,-0.33489151715693943
127,0.036441478288634116,-2.5096584353224443,-0.35416374058870687,0.13668077773941575,0.2607271673151204,0.08222184294677506,-0.9698753705525489,-1.072297798816067,-0.4206059208472325,0.4305001644009117
128,0.5756633657810425,-1.5257977565335428,0.6899557248795035,-0.2394110751997336,-0.8664068993756172,-0.8893832603378783,-0.6721502278589505,-0.9304119684085321,-0.6084873725456733,1.2238239356736933
129,0.4985447560783948,-0.2577198837175074,-0.14862380637322894,-0.013103946358668683,0.655409629668699,0.5408600840772247,0.6285228069069205,0.7749283589743847,0.15827588804678808,-0.3546527734071925
130,0.5080148085409133,0.5916218716483116,1.1135085234341808,-0.10456936910797003,0.6450100194829541,-0.07333455118176327,-0.3880646117768541,1.2852320992715984,1.1920922251390471,-0.9145205182676155
131,-1.102712930146686,-0.8828803816917022,1.5828066464730606,2.1622830941547733,1.395255530354994,-0.4933338215566209,-0.829828819791634,0.1744681337793496,-0.4816607965244752,-0.5587778569679912
133,-0.6695370862965784,-1.044742990325737,-0.10686093915410563,0.17026662869212456,-0.551852216732249,1.0615980521348518,-0.32471806095659117,-1.0386336847568447,-0.5613036354644496,0.005137615932874826
134,1.8414563640158028,-0.24023301357436883,-0.17380184042816807,0.7815874352598774,-0.0031567774785773418,0.8311618246191635,-1.181872919028915,0.9536028859969882,0.48258551926828164,-0.8180475457340685
135,1.5057691431655167,0.4554445078064272,-0.6156238413069227,1.8098415244337416,1.2723785989693563,-1.2340656394985627,-0.5592149680733728,1.2224167088487332,0.9508461603709379,-1.0580902373982903
136,-1.6270687094131477,1.8779664405096448,0.598194894731902,-0.2909849387014932,0.9723935781704041,-0.9779143516660139,-0.6828321917865631,-0.08358423793333934,-0.632190870559219,-0.5408047778201016
137,0.8092264230184218,-0.6236523659809933,1.0538990419020096,-1.2767643870189729,-1.7278323691548156,1.1681711220015798,-0.9430428736004007,-0.2849176853318359,-0.763744917791055,-0.10479596639973003
139,0.7637544028049766,0.76228211635786,-0.24153164370885144,1.956057641937235,-1.0386861003006969,-0.6174444521777864,-2.208267708740326,0.4212466823346001,-0.5441792529800972,-0.5516406288864729
140,-0.5981300694525546,0.9192415371583127,0.4188915484607709,0.020088883965128455,-0.053690912779620785,-1.119659481083204,-1.6364159045764768,-0.45069444007845294,-0.8472995102081454,0.24993832782010414
141,-0.0219730636712534,-1.0594859850045784,0.6690845315381619,-0.15478157530546277,0.013679773005616005,0.2651379808914402,-1.352299486524347,-0.5725414088942065,-0.7477725780315633,-0.0013365863617324663
142,0.741602907347778,-0.3285220042482347,0.03417860445877663,0.3862874831886308,1.4178924829579733,0.024879904684356562,-0.9835568699592617,0.679971967148845,0.07071389111688958,-0.8673452547830147
143,0.4151737745949933,0.007876154214490677,-0.6256675080164874,-0.7946998258367568,0.515452281343299,0.41251098730184826,-1.4668986067959218,-0.4189202285185276,-0.7223392893480595,-0.00016214375153519097
145,-0.5105478341402494,-1.3371725211560594,-1.2975699965470424,0.2466043368692288,0.11494869703923809,-1.876696127534979,1.0525870656265854,-1.6407560904099514,0.27805433559598614,0.8446087377782249
146,0.6054632732816178,0.10129040865725311,-0.7738891138981219,0.06161537758838362,-1.5100339595304504,0.87830337966673,0.547750934253884,0.10630280239621852,-0.5596484144479695,-0.5827817405395724
147,0.10336542605635497,-0.2664926254569435,1.0115391971086412,-0.49756952456001724,-0.1723676929495687,-0.5590958857187323,0.32330112695580715,-0.0061945571748390025,-0.6265330761102174,-0.5045030308643503
149,-0.3018286250937369,-0.009077033638259466,0.7111318983848736,1.3120822637707037,-1.1620439048056777,0.17295507948233563,0.9409476050414293,0.5770028392912102,-0.03601019282711186,-0.32213680063192945
150,-0.9345157120930128,1.2193693828044667,0.5301928349353004,-0.45113698172342576,-1.4593527701139128,0.9790143858711117,0.2788719577287375,0.11638065977917819,-0.621615714952618,-0.6384109177748386
151,-0.7779793383997815,-0.017554301409934765,1.384048367520863,-0.8649538319439916,-0.41000919609920355,-0.4296404795858117,1.179174079312129,-0.3625203893992187,-0.753055545070428,-0.44912779400879316
152,-2.084103341854983,1.5783211655893332,-0.842804501707982,1.2196549224125022,2.188873907177924,-0.597770365008723,7.0344869100478356,0.7384908264636838,-0.08623167595554997,0.1682325522809154
154,-1.199821152538918,7.0344869100478356,0.7544759971868055,-0.0878966035567024,-0.062123122623896944,-0.39402808848337456,0.5675912091315077,0.4206620694642656,-0.20222432066695592,-0.615514160478037
155,-0.4543030039062656,0.7509962604364231,0.15071816144877806,1.152590787655285,1.23542623671306,0.6788338843674939,0.16566524176256467,1.5515411887574273,1.5604770827589267,0.5543999858701674
157,-1.252913231585835,-0.7638887930923522,0.7005045449566872,-0.8176679799173542,-0.5130502559063806,-1.504925151931638,-1.4188114446202886,-2.2043987609569333,1.378022666646357,4.010909765805007
158,-0.005284260253355718,0.5516956813204112,-0.3190940077960418,0.08657778011721419,-0.6015609774339857,-0.25597160464791535,0.3774810644150433,0.00048592235374897484,-0.681703931283575,-0.5427180181311437
159,-1.5394518381497426,-0.19682315836043648,-0.9286520285468531,-0.13800704246809756,-0.44692024852029794,0.914980693439145,-1.1991208676768885,-1.6565533056416997,0.3263275763706865,1.2165612131914496
161,2.3464247502494984,0.8202469550566166,0.9709208000374348,-1.0202369014973653,0.2520278289661743,0.40362199637144003,-1.5747986490131556,1.2425676214156927,1.1048077119642163,-1.2438699126111716
162,-0.6081379652755636,-0.45677698094645697,0.14234461311508714,-2.4019765243965496,-1.1295855315464767,0.2313971425174579,-0.19291934925052517,-1.700565720853779,0.3703831693471523,1.4792051826266663
163,-0.5586774923094936,-0.9341086323478911,0.5112189307932636,-1.775031043840198,0.49631769203349735,0.14809971631028285,-1.148392703562473,-1.3337293188764112,-0.24390902187997818,0.8585678291858094
164,-0.19848094302834363,-1.553528280302341,-0.9414785311604603,-1.355674449124077,1.352010125949098,-0.01601760121043205,-0.09848260121312694,-1.4651572878939385,-0.020749995244422493,0.6020431963147083
166,-0.690565580390636,-1.3798273585811283,-0.5565990687983384,-1.66579243374558,0.4031516292426294,-1.2517727916159758,-1.704958218226179,-2.6737735476178526,2.6732482747958692,5.059770173749604
167,0.5560786504727347,-1.678528694642488,0.2779488790650981,0.09490981425381068,1.071736706912138,-1.1668237310349263,-0.3426734898823787,-0.23474512778219028,-0.6933358831920442,-0.32022533701371003
168,0.47973690943637826,0.49339086379283753,0.38298019883038437,0.32440895457477636,0.4306996646832151,-1.0046505884410277,-1.3110825243923774,0.5303184910909269,-0.29678250955887137,-0.8330971678496146
169,0.5954714252281221,0.2740389286034448,-0.301707889595305,0.37736222302011463,0.2781859301132598,0.7100618462250053,-1.2912844461309951,0.7021162161161894,0.02893671484311419,-0.8442828766099768
170,-1.2348281732297077,0.10981427638056454,0.16749761981698633,0.44052105660672886,1.7372722777498792,0.3249449744659981,0.4142166863028439,0.5252483599631476,-0.26916342809026095,-0.042846178741083187
171,2.0649681447232244,-0.8954667297857213,1.1940938086107495,0.8997554648003274,-0.37364861504784946,1.0332866859060188,0.06305521729691782,1.5706240809535907,1.8766236668995266,-0.31065517233969114
172,-0.13080927771025977,1.4955090895582694,0.8107406253102982,-0.28233910156824027,-0.6218612126349427,-0.06513605116536612,-0.3972365365633008,0.41960976045594245,-0.25747944188752003,-0.7745736693716428
174,-1.0290892895394497,-0.6653872037523496,0.6081316918126647,1.5144711996184639,0.22604107702007503,-1.9265641113068857,-0.7944025720120876,-0.7444535752889276,-0.6228196294391931,0.29070290229407436
175,0.7306628125147228,-0.40101250115550596,-0.36299795419258923,0.7703745580234841,-0.4562419478212755,-1.089552184558102,0.9542511428771121,0.09597399817297655,-0.548774058083783,-0.5888068994074245
176,1.6187653869933432,-0.24896693200228195,-7.034483825301131,-1.8166410466143208,0.7637140641245239,-0.5118940298338363,0.10566689692409881,-0.6222480797160613,-0.7632312131613108,0.1401639175806029
178,0.27342117698170987,-1.2584767951558808,-1.5206905628541736,0.8158340229394586,-0.7497032376216965,-1.9817413560938926,1.1623236016893281,-1.2603303799984684,-0.34661167740147036,0.5101452716204719
179,-0.26707501618440715,0.9322526182811571,-0.9809236431524925,-0.20538733761413738,0.174504099301154,-1.8311005762707306,0.6598719945035747,-0.44989946399338304,-0.7261923816123762,-0.13257100237001818
